cid,aid,Host Name,DetectId,Severity,Objective,Tactic,Technique,Process ID,File Name,Description,Company,Detect Date,Scenario,Status,AV Hits,Device Type,FalconHostLink,Parent Process ID,Command Line,MD5,SHA256,User Name,Disposition,Detect Details,fFirstSeen,fLastSeen																												
87a24226f33a42d1a19c24053061654c,5b9d406041a94b2ba08a0759b2ca9e9c,C8085BC339F54E3,4.1830140201715E+017,High,Keep Access,Defense Evasion,Disable or Modify Tools,4.18301401975207E+017,reg.exe,A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.,Company X,27/04/22 14:00,Suspicious Activity,false_positive,0,Server,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/5b9d406041a94b2ba08a0759b2ca9e9c/418301402017149482?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,4.18301401440433E+017,"reg  ADD HKEY_LOCAL_MACHINE\SYSTEM\CrowdStrike\{9b03c1d9-3138-44ed-9fae-d9f4c034b88d}\{16e0423f-7058-48c9-a204-725362b67639}\Default /v AG /t REG_BINARY /d """" /f",8a93acac33151793f8d52000071c0b06,19316d4266d0b776d9b2a05d5903d8cbc8f0ea1520e9c2a7e6d5960b6fa4dcaf,adms-be002788,Registry Operation Blocked,"Severity: High	Objective: Keep Access	Tactic: Defense Evasion	Technique: Disable or Modify Tools	Disposition: Registry Operation Blocked	Scenario: Suspicious Activity	Description: A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.	AV Hits: 0	Host Name: C8085BC339F54E3	Device Type: Server	Process ID: 418301401975206449	File Name: reg.exe	Command Line: reg  ADD HKEY_LOCAL_MACHINE\SYSTEM\CrowdStrike\{9b03c1d9-3138-44ed-9fae-d9f4c034b88d}\{16e0423f-7058-48c9-a204-725362b67639}\Default /v AG /t REG_BINARY /d """" /f	SHA256: 19316d4266d0b776d9b2a05d5903d8cbc8f0ea1520e9c2a7e6d5960b6fa4dcaf	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/5b9d406041a94b2ba08a0759b2ca9e9c/418301402017149482?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651064452,1651071652
87a24226f33a42d1a19c24053061654c,5b9d406041a94b2ba08a0759b2ca9e9c,C8085BC339F54E3,4.1830131635583E+017,High,Keep Access,Defense Evasion,Disable or Modify Tools,4.18301316309693E+017,reg.exe,A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.,Company X,27/04/22 14:00,Suspicious Activity,false_positive,0,Server,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/5b9d406041a94b2ba08a0759b2ca9e9c/418301316355830312?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,4.18301315689985E+017,"reg  ADD HKEY_LOCAL_MACHINE\SYSTEM\CrowdStrike\{9b03c1d9-3138-44ed-9fae-d9f4c034b88d}\{16e0423f-7058-48c9-a204-725362b67639}\Default /v AG /t REG_BINARY /d """" /f",8a93acac33151793f8d52000071c0b06,19316d4266d0b776d9b2a05d5903d8cbc8f0ea1520e9c2a7e6d5960b6fa4dcaf,adms-be002788,Registry Operation Blocked,"Severity: High	Objective: Keep Access	Tactic: Defense Evasion	Technique: Disable or Modify Tools	Disposition: Registry Operation Blocked	Scenario: Suspicious Activity	Description: A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.	AV Hits: 0	Host Name: C8085BC339F54E3	Device Type: Server	Process ID: 418301316309692947	File Name: reg.exe	Command Line: reg  ADD HKEY_LOCAL_MACHINE\SYSTEM\CrowdStrike\{9b03c1d9-3138-44ed-9fae-d9f4c034b88d}\{16e0423f-7058-48c9-a204-725362b67639}\Default /v AG /t REG_BINARY /d """" /f	SHA256: 19316d4266d0b776d9b2a05d5903d8cbc8f0ea1520e9c2a7e6d5960b6fa4dcaf	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/5b9d406041a94b2ba08a0759b2ca9e9c/418301316355830312?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651064411,1651071611
87a24226f33a42d1a19c24053061654c,5b9d406041a94b2ba08a0759b2ca9e9c,C8085BC339F54E3,4.1830119737496E+017,High,Keep Access,Defense Evasion,Disable or Modify Tools,4.18301197326726E+017,reg.exe,A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.,Company X,27/04/22 13:59,Suspicious Activity,false_positive,0,Server,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/5b9d406041a94b2ba08a0759b2ca9e9c/418301197374960167?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,4.1830119642495E+017,"reg  ADD HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\CSAgent\Sim /v AG /t REG_BINARY /d """" /f",8a93acac33151793f8d52000071c0b06,19316d4266d0b776d9b2a05d5903d8cbc8f0ea1520e9c2a7e6d5960b6fa4dcaf,adms-be002788,Registry Operation Blocked,"Severity: High	Objective: Keep Access	Tactic: Defense Evasion	Technique: Disable or Modify Tools	Disposition: Registry Operation Blocked	Scenario: Suspicious Activity	Description: A process attempted to modify Falcon sensor configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor. Investigate the registry operation and process tree.	AV Hits: 0	Host Name: C8085BC339F54E3	Device Type: Server	Process ID: 418301197326725630	File Name: reg.exe	Command Line: reg  ADD HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\CSAgent\Sim /v AG /t REG_BINARY /d """" /f	SHA256: 19316d4266d0b776d9b2a05d5903d8cbc8f0ea1520e9c2a7e6d5960b6fa4dcaf	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/5b9d406041a94b2ba08a0759b2ca9e9c/418301197374960167?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651064354,1651071554
87a24226f33a42d1a19c24053061654c,40ee0a05833d4722b72eaf58077d0a2f,W-528886,670016398888,Medium,Falcon Detection Method,Post-Exploit,Malicious Tool Execution,1307954767914,certisign10.6-x64-10.6.exe,A suspicious process related to a likely malicious file was launched. Review any binaries involved as they might be related to malware.,Company X,27/04/22 13:19,Suspicious Activity,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/40ee0a05833d4722b72eaf58077d0a2f/670016398888?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1305921463637,"""C:\Users\broce046\Downloads\certisign10.6-x64-10.6.exe"" ",73935edf444a9783d5e16d299da7850b,97252b1bd7b5727b63fdd80fb88a67380c5ac2e142625f7874b66e6a9754554a,BROCE046,"Prevention, process was blocked from execution.","Severity: Medium	Objective: Falcon Detection Method	Tactic: Post-Exploit	Technique: Malicious Tool Execution	Disposition: Prevention, process was blocked from execution.	Scenario: Suspicious Activity	Description: A suspicious process related to a likely malicious file was launched. Review any binaries involved as they might be related to malware.	AV Hits: 0	Host Name: W-528886	Device Type: Workstation	Process ID: 1307954767914	File Name: certisign10.6-x64-10.6.exe	Command Line: ""C:\Users\broce046\Downloads\certisign10.6-x64-10.6.exe"" 	SHA256: 97252b1bd7b5727b63fdd80fb88a67380c5ac2e142625f7874b66e6a9754554a	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/40ee0a05833d4722b72eaf58077d0a2f/670016398888?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651061987,1651069187
87a24226f33a42d1a19c24053061654c,55442e46ba504085b52ee580b8156fc9,W-509205,94498798809,Medium,Falcon Detection Method,Machine Learning,Sensor-based ML,2467567006228,_is4564.exe,A file written to the file-system meets the machine learning-based on-sensor AV protection's medium confidence threshold for malicious files.,Company X,27/04/22 12:14,NGAV,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/55442e46ba504085b52ee580b8156fc9/94498798809?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,2467560543132,"""C:\Users\ADMW-D~1\AppData\Local\Temp\{578F9B3A-7228-4EA3-84CD-10C3B4B233D2}\_is4564.exe""  -IS_temp ORIGINALSETUPEXEDIR=""F:\SUPORTE\eve_1.121.9551_EN\Sources"" ORIGINALSETUPEXENAME=""eve_setup_2021-H1_R1.exe"" ",da7558180c3aa3044cbf65d7e53fa657,f37abdd33637c8fca7995cddd9e53561b9b36ac32a4e53b46a58042d390f73e0,ADMW-DRABELO,"Detection/Quarantine, standard detection and quarantine was attempted.","Severity: Medium	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Sensor-based ML	Disposition: Detection/Quarantine, standard detection and quarantine was attempted.	Scenario: NGAV	Description: A file written to the file-system meets the machine learning-based on-sensor AV protection's medium confidence threshold for malicious files.	AV Hits: 0	Host Name: W-509205	Device Type: Workstation	Process ID: 2467567006228	File Name: _is4564.exe	Command Line: ""C:\Users\ADMW-D~1\AppData\Local\Temp\{578F9B3A-7228-4EA3-84CD-10C3B4B233D2}\_is4564.exe""  -IS_temp ORIGINALSETUPEXEDIR=""F:\SUPORTE\eve_1.121.9551_EN\Sources"" ORIGINALSETUPEXENAME=""eve_setup_2021-H1_R1.exe"" 	SHA256: f37abdd33637c8fca7995cddd9e53561b9b36ac32a4e53b46a58042d390f73e0	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/55442e46ba504085b52ee580b8156fc9/94498798809?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651058081,1651065281
87a24226f33a42d1a19c24053061654c,f075e8de1e62407393f094495aa487fb,W-501107,25770736442,High,Keep Access,Defense Evasion,Disable or Modify Tools,25963209634,msiexec.exe,A process attempted to modify Falcon sensor service configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor or obtain persistence on a system. Investigate the registry operation and process tree.,Company X,27/04/22 11:39,Suspicious Activity,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/f075e8de1e62407393f094495aa487fb/25770736442?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,25781067994,C:\WINDOWS\system32\msiexec.exe /V,e5da170027542e25ede42fc54c929077,0a8797d088023a7f17bb00b22ff7c91036070cca561bff5337c472313c0cb4ad,W-501107$,Registry Operation Blocked,Severity: High	Objective: Keep Access	Tactic: Defense Evasion	Technique: Disable or Modify Tools	Disposition: Registry Operation Blocked	Scenario: Suspicious Activity	Description: A process attempted to modify Falcon sensor service configuration via the registry. This is indicative of an attempt to tamper with Falcon sensor or obtain persistence on a system. Investigate the registry operation and process tree.	AV Hits: 0	Host Name: W-501107	Device Type: Workstation	Process ID: 25963209634	File Name: msiexec.exe	Command Line: C:\WINDOWS\system32\msiexec.exe /V	SHA256: 0a8797d088023a7f17bb00b22ff7c91036070cca561bff5337c472313c0cb4ad	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/f075e8de1e62407393f094495aa487fb/25770736442?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1651055963,1651063163
87a24226f33a42d1a19c24053061654c,b03c33a234194061a09c881419eef14c,W-509993,223338420867,Low,Falcon Detection Method,Machine Learning,Adware/PUP,1095436248814,explorer.exe,A file written to the file-system surpassed a medium-confidence adware detection threshold.,Company X,27/04/22 11:21,NGAV,ignored,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/b03c33a234194061a09c881419eef14c/223338420867?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1095434158967,C:\WINDOWS\Explorer.EXE,aa67d27703843da3f7290cf531751e98,a47d7a898a079b0837fc0895cd79f6b12d592507b2fdf73a39acc19d53cebb2e,DE16268,"Detection, standard detection.","Severity: Low	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Adware/PUP	Disposition: Detection, standard detection.	Scenario: NGAV	Description: A file written to the file-system surpassed a medium-confidence adware detection threshold.	AV Hits: 0	Host Name: W-509993	Device Type: Workstation	Process ID: 1095436248814	File Name: explorer.exe	Command Line: C:\WINDOWS\Explorer.EXE	SHA256: a47d7a898a079b0837fc0895cd79f6b12d592507b2fdf73a39acc19d53cebb2e	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/b03c33a234194061a09c881419eef14c/223338420867?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651054905,1651062105
87a24226f33a42d1a19c24053061654c,847a9d36cd2e4da7a3cbabdc653d3ec2,BENOHDC61E,51541094312,Critical,Gain Access,Credential Access,OS Credential Dumping,750978484146,PurpleKnight.exe,"A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree. ",Company X,27/04/22 08:56,Credential Theft,true_positive,0,Domain Controller,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/847a9d36cd2e4da7a3cbabdc653d3ec2/51541094312?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,745066050367,"""C:\Temp\accenture\PurpleKnight\PurpleKnight.exe"" ",4fdbf9b41d76212489ccd4b8431c0f3a,60ace9b374cb1d79ca072239a73f21710c4e8521446d46e9fde9c85765eddd60,EUA-MPACAUD,"Detection, standard detection.","Severity: Critical	Objective: Gain Access	Tactic: Credential Access	Technique: OS Credential Dumping	Disposition: Detection, standard detection.	Scenario: Credential Theft	Description: A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree. 	AV Hits: 0	Host Name: BENOHDC61E	Device Type: Domain Controller	Process ID: 750978484146	File Name: PurpleKnight.exe	Command Line: ""C:\Temp\accenture\PurpleKnight\PurpleKnight.exe"" 	SHA256: 60ace9b374cb1d79ca072239a73f21710c4e8521446d46e9fde9c85765eddd60	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/847a9d36cd2e4da7a3cbabdc653d3ec2/51541094312?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651046181,1651053381
87a24226f33a42d1a19c24053061654c,ac9ef17720a649489d36b60ffe9c599b,W-526116,38670431713,Low,Falcon Detection Method,Machine Learning,Sensor-based ML,852012763463,AIT ReqTemp.exe,This file meets the machine learning-based on-sensor AV protection's low confidence threshold for malicious files.,Company X,27/04/22 06:09,NGAV,false_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/ac9ef17720a649489d36b60ffe9c599b/38670431713?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,842214750243,"""C:\Program Files (x86)\AIT ReqTemp\AIT ReqTemp.exe"" ",78f19e890c35277e88a2364bc11dbbb2,659e6c31fd1cacb16aed3f706008d388b137d705d967bdb84b7f6eaeb1001a65,u526116,"Detection, process would have been blocked if related prevention policy setting was enabled.","Severity: Low	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Sensor-based ML	Disposition: Detection, process would have been blocked if related prevention policy setting was enabled.	Scenario: NGAV	Description: This file meets the machine learning-based on-sensor AV protection's low confidence threshold for malicious files.	AV Hits: 0	Host Name: W-526116	Device Type: Workstation	Process ID: 852012763463	File Name: AIT ReqTemp.exe	Command Line: ""C:\Program Files (x86)\AIT ReqTemp\AIT ReqTemp.exe"" 	SHA256: 659e6c31fd1cacb16aed3f706008d388b137d705d967bdb84b7f6eaeb1001a65	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/ac9ef17720a649489d36b60ffe9c599b/38670431713?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651036164,1651043364
87a24226f33a42d1a19c24053061654c,e7089b6aac694239b4fc64d014997dca,BENOHDC61I,60129969684,Critical,Gain Access,Credential Access,OS Credential Dumping,861027948634,PurpleKnight.exe,"A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree. ",Company X,26/04/22 20:36,Credential Theft,true_positive,0,Domain Controller,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/e7089b6aac694239b4fc64d014997dca/60129969684?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,860646467853,"""C:\temp\accenture\PurpleKnight\PurpleKnight.exe"" ",4fdbf9b41d76212489ccd4b8431c0f3a,60ace9b374cb1d79ca072239a73f21710c4e8521446d46e9fde9c85765eddd60,ex_ADM-MPACAUD,"Detection, standard detection.","Severity: Critical	Objective: Gain Access	Tactic: Credential Access	Technique: OS Credential Dumping	Disposition: Detection, standard detection.	Scenario: Credential Theft	Description: A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree. 	AV Hits: 0	Host Name: BENOHDC61I	Device Type: Domain Controller	Process ID: 861027948634	File Name: PurpleKnight.exe	Command Line: ""C:\temp\accenture\PurpleKnight\PurpleKnight.exe"" 	SHA256: 60ace9b374cb1d79ca072239a73f21710c4e8521446d46e9fde9c85765eddd60	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/e7089b6aac694239b4fc64d014997dca/60129969684?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1651001817,1651009017
87a24226f33a42d1a19c24053061654c,72198b49617043588def5577b32456e4,W-518402,803163510367,High,Keep Access,Defense Evasion,Regsvr32,1768754073700,regsvr32.exe,Regsvr32 launched with unusual arguments. An adversary might be abusing regsvr32 to load a malicious payload. Review the file passed to regsvr32.,Company X,26/04/22 14:47,Attacker Methodology,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/72198b49617043588def5577b32456e4/803163510367?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1768739537551,regsvr32 C:\Gaegzsti\Oldfrb.ooccxx,878e47c8656e53ae8a8a21e927c6f7e0,31aee70f9705f6578c6b41849ea3b5a948a446f494f24befcf5b169a1c2a71d2,klohec,"Prevention, process killed.","Severity: High	Objective: Keep Access	Tactic: Defense Evasion	Technique: Regsvr32	Disposition: Prevention, process killed.	Scenario: Attacker Methodology	Description: Regsvr32 launched with unusual arguments. An adversary might be abusing regsvr32 to load a malicious payload. Review the file passed to regsvr32.	AV Hits: 0	Host Name: W-518402	Device Type: Workstation	Process ID: 1768754073700	File Name: regsvr32.exe	Command Line: regsvr32 C:\Gaegzsti\Oldfrb.ooccxx	SHA256: 31aee70f9705f6578c6b41849ea3b5a948a446f494f24befcf5b169a1c2a71d2	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/72198b49617043588def5577b32456e4/803163510367?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650980865,1650988065
87a24226f33a42d1a19c24053061654c,72198b49617043588def5577b32456e4,W-518402,803163510367,High,Falcon Detection Method,Machine Learning,Sensor-based ML,1768739537551,EXCEL.EXE,A file written to the file-system meets the machine learning-based on-sensor AV protection's high confidence threshold for malicious files.,Company X,26/04/22 14:46,NGAV,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/72198b49617043588def5577b32456e4/803163510367?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1765556448384,"""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /dde",98ee56514ee4572b107bdb85938866b3,93526390a6e057f35bb2460dde90cc5f089955858025b35672c04703f9bdc808,klohec,"Detection, standard detection.","Severity: High	Objective: Falcon Detection Method	Tactic: Machine Learning	Technique: Sensor-based ML	Disposition: Detection, standard detection.	Scenario: NGAV	Description: A file written to the file-system meets the machine learning-based on-sensor AV protection's high confidence threshold for malicious files.	AV Hits: 0	Host Name: W-518402	Device Type: Workstation	Process ID: 1768739537551	File Name: EXCEL.EXE	Command Line: ""C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE"" /dde	SHA256: 93526390a6e057f35bb2460dde90cc5f089955858025b35672c04703f9bdc808	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/72198b49617043588def5577b32456e4/803163510367?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650980814,1650988014
87a24226f33a42d1a19c24053061654c,72198b49617043588def5577b32456e4,W-518402,803162013111,High,Keep Access,Defense Evasion,Regsvr32,1768747437998,regsvr32.exe,Regsvr32 launched with unusual arguments. An adversary might be abusing regsvr32 to load a malicious payload. Review the file passed to regsvr32.,Company X,26/04/22 14:46,Attacker Methodology,true_positive,0,Workstation,https://falcon.eu-1.crowdstrike.com/activity/detections/detail/72198b49617043588def5577b32456e4/803162013111?_cid=g05000tskbyy6tmbhnxesmqa2czizd34,1768739537551,regsvr32 C:\Gaegzsti\Oldfrb.ooccxx,878e47c8656e53ae8a8a21e927c6f7e0,31aee70f9705f6578c6b41849ea3b5a948a446f494f24befcf5b169a1c2a71d2,klohec,"Prevention, process killed.","Severity: High	Objective: Keep Access	Tactic: Defense Evasion	Technique: Regsvr32	Disposition: Prevention, process killed.	Scenario: Attacker Methodology	Description: Regsvr32 launched with unusual arguments. An adversary might be abusing regsvr32 to load a malicious payload. Review the file passed to regsvr32.	AV Hits: 0	Host Name: W-518402	Device Type: Workstation	Process ID: 1768747437998	File Name: regsvr32.exe	Command Line: regsvr32 C:\Gaegzsti\Oldfrb.ooccxx	SHA256: 31aee70f9705f6578c6b41849ea3b5a948a446f494f24befcf5b169a1c2a71d2	FH Link: https://falcon.eu-1.crowdstrike.com/activity/detections/detail/72198b49617043588def5577b32456e4/803162013111?_cid=g05000tskbyy6tmbhnxesmqa2czizd34",1650980813,1650988013
